,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time
82,0.0,0.038003116484833725,1.9603943181507966,1.9514631571129748,1.9581978867289886,22.0,0.5449379140064614,0.5465228016999724,0.5420762946696632,2.505299151575464,2.4981603024196986,2.500458061749704,2019-11-06 15:14:58.197616
83,0.0,0.03934079455941108,1.962542171781322,1.9517459811861493,1.9587191294096864,22.0,0.5424905470002349,0.5461019928576938,0.5409610916329731,2.5047662859876496,2.4975356456679876,2.4989023803356147,2019-11-06 15:14:58.450747
84,0.0,0.03139773115245447,1.9613751126974956,1.9513001383900808,1.956862444503599,22.0,0.5429650000292062,0.5466861184461258,0.5415011097790133,2.503913939465754,2.4984368680044255,2.4978247282296095,2019-11-06 15:14:58.697148
85,0.0,0.03347767131775368,1.9601931524506988,1.9515007080436597,1.957432562998839,22.0,0.5433554104990257,0.5465794261192591,0.5408812213994528,2.503183186433695,2.497723400321412,2.4988028405669738,2019-11-06 15:14:58.946900
86,0.0,0.03980629452186348,1.960699195945167,1.9508167446633273,1.957869167073866,22.0,0.5430377177045009,0.5468196328663388,0.5408615518643322,2.5042906408656407,2.49754935473792,2.498658597309422,2019-11-06 15:14:59.198328
87,0.0,0.03862969370607374,1.9610273195537709,1.9502630174473545,1.9571047374134944,22.0,0.5436182670138201,0.5478484091578018,0.5413824965217705,2.5050005322695412,2.4986734984723924,2.4983158705611075,2019-11-06 15:14:59.447438
88,0.0,0.0,1.960655684549294,1.9906475532826846,1.9567941971771954,22.0,0.5441511326016346,0.5078185210011626,0.5411947418683459,2.504613102032316,2.498258650095302,2.497662007529975,2019-11-06 15:14:59.697361
89,0.0,0.03352180101103457,1.960936720482912,1.9510825814107158,1.957020992877602,22.0,0.543040697937095,0.5474013742686956,0.5407792974447366,2.503341734807698,2.498709261263521,2.497938573114702,2019-11-06 15:14:59.947563
90,0.0,0.029609799551998467,1.9589718531336608,1.952408784915064,1.9576569745131702,22.0,0.5439180784127806,0.5461818630912141,0.540793602561188,2.502438128285185,2.4984720347490352,2.4989625810340144,2019-11-06 15:15:00.197166
91,0.0,0.039530774745799274,1.960174675008616,1.9514837207178737,1.9584896514999452,22.0,0.5423397472309764,0.5463922675123534,0.5404592204641366,2.5025907161939998,2.497279941711419,2.498935162894149,2019-11-06 15:15:00.447665
92,0.0,0.03296548713796721,1.9604425979188203,1.9515898169982215,1.957431072882542,22.0,0.5429155281681451,0.5464864428623251,0.5414438893132077,2.504125535979931,2.4988725780096743,2.49881476149735,2019-11-06 15:15:00.697540
93,0.0,0.03926209878726282,1.9625573709675517,1.9508995951294417,1.9578557560271928,22.0,0.5419022490861712,0.5475652870613679,0.5406112123264327,2.504793704127515,2.4980571863719447,2.498119175209901,2019-11-06 15:15:00.947593
94,0.0,0.039880576283454,1.960915262808235,1.9501399338412206,1.9572030850890978,22.0,0.5441541128342287,0.5481047091608893,0.5407232690719687,2.5053450471574124,2.498432099632275,2.497733533112232,2019-11-06 15:15:01.197073
95,0.0,0.0469739781996087,1.96206801677561,1.9501479804692246,1.9584696839415652,22.0,0.5431366614266231,0.5481005368352576,0.5393064664967616,2.5050643092470537,2.4980649349766892,2.4978187677644215,2019-11-06 15:15:01.447170
96,0.0,0.04246451601473751,1.9612526251378806,1.9499834716300335,1.9575043866043553,22.0,0.5429322174706718,0.5478645024138096,0.5415189911745776,2.5033053759700508,2.497631013110997,2.500227987793444,2019-11-06 15:15:01.696604
97,0.0,0.043896102914164764,1.9594990562795467,1.950269275935802,1.9580452988201738,22.0,0.5437452249223262,0.5479121861353142,0.5410618234946517,2.503183186433695,2.4987319110312356,2.4979862568362066,2019-11-06 15:15:01.948425
98,0.0,0.041345118079709975,1.9641523914518824,1.951910192002081,1.9592397760438653,22.0,0.5397678065023191,0.5468363221688655,0.5389428781202886,2.5046572094747077,2.498761117310657,2.498379051492101,2019-11-06 15:15:02.197212
99,0.0,0.034664964781262256,1.960084671984276,1.9507601202440406,1.9569002934575432,22.0,0.542726581421683,0.5480325875321135,0.5400825190642499,2.50096529733721,2.498824298241651,2.495586573551485,2019-11-06 15:15:02.448017
