,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time,CO2,CH4
88,0.027522678682047445,0.0,1.9610487772284482,1.9657736379830406,1.9590177487156093,22.0,0.5418545653646666,0.5400038409237672,0.5405814100004923,2.5032231215504552,2.5060996420502235,2.500262558491535,2019-11-04 13:21:42.150416,0.0,0.03496813436177841
89,0.03496813436177841,0.0,1.9621073558458515,1.9659062583334754,1.9601880860552892,22.0,0.5414504458249146,0.5400151658076245,0.5401367592974614,2.503892481791077,2.505743206231976,2.500387132213966,2019-11-04 13:21:42.437202,0.0,0.03496813436177841
90,0.0,0.0,1.9625132635251599,1.9653140861170395,1.96006261826308,22.0,0.5413968016382219,0.5398286032472376,0.5408335376779482,2.5039276485356865,2.5045421724965777,2.5014051796680903,2019-11-04 13:21:42.661547,0.0,0.03496813436177841
91,0.0486625066455392,0.0,1.96193807863451,1.965604360771699,1.9602265310557523,22.0,0.5414939572207876,0.5396116423143914,0.54064757116408,2.5029364231749085,2.505889833675603,2.500343024771574,2019-11-04 13:21:42.899994,0.0,0.0486625066455392
92,0.12281272332520769,0.0,1.9610210610653236,1.9655119735612838,1.9604336572210381,22.0,0.542104904902566,0.5401725220885899,0.5398673462709601,2.5033155087608705,2.505479157624144,2.500258982212422,2019-11-04 13:21:43.165656,0.0,0.05166439925779837
93,0.05166439925779837,0.0,1.9611188126944081,1.9656276065859326,1.959453458720858,22.0,0.5423212697888934,0.5398053574330041,0.5408722807016707,2.5035646562057323,2.505386770413729,2.500392496632635,2019-11-04 13:21:43.397139,0.0,0.07592057269728728
94,0.07592057269728728,0.0,1.9616031004909398,1.965839501123369,1.9603049111729756,22.0,0.5417186667583783,0.539724891152965,0.5403346467417057,2.5030788782929037,2.5057420141389386,2.500886619196727,2019-11-04 13:21:43.650191,0.0,0.09382430911043046
95,0.09791992059261802,0.0,1.9607769800158716,1.9658880789146518,1.95981257674844,22.0,0.5424869707211221,0.5399257588298033,0.5407548595374655,2.5034490231810835,2.5058856613499714,2.5002482533750836,2019-11-04 13:21:43.903986,0.0,0.07592057269728728
96,0.09382430911043046,0.0,1.9618191673540077,1.9652595478605686,1.9607921792021012,22.0,0.5419296672260364,0.5403578925559392,0.5395812439419322,2.5040486459790046,2.505349219483044,2.500498592912983,2019-11-04 13:21:44.147426,0.0,0.08478340430749265
97,0.057609134432395986,0.0,1.961564953513736,1.9659348685663782,1.9599893045412666,22.0,0.5421192100190174,0.539653365570708,0.5402821946480506,2.503319681086502,2.505827248791128,2.500044405465651,2019-11-04 13:21:44.421905,0.0,0.08478340430749265
98,0.08478340430749265,0.0,1.9609307600177242,1.9655122715845432,1.9597672772130106,22.0,0.5425984314201392,0.5397087978969571,0.5403942513935865,2.5037387017892243,2.5046148901718723,2.500278651747543,2019-11-04 13:21:44.657181,0.0,0.057609134432395986
99,0.03289484897332358,0.0,1.9622727587548208,1.965276833209614,1.9603218984987616,22.0,0.5414325644293504,0.5397892641769962,0.5402297425543955,2.503671944579118,2.505517304601348,2.500824630358771,2019-11-04 13:21:44.897437,0.0,0.057609134432395986
